			tree	tree	kappa	kappa	p	p	q	q	p0	p0	p1	p1	w_p1	w_p1	p_k1	p_k1	p_k2	p_k2	p_k3	p_k3	p_k4	p_k4	p_k5	p_k5	p_k6	p_k6	p_k7	p_k7	p_k8	p_k8	p_k9	p_k9	p_k10	p_k10	w_k1	w_k1	w_k2	w_k2	w_k3	w_k3	w_k4	w_k4	w_k5	w_k5	w_k6	w_k6	w_k7	w_k7	w_k8	w_k8	w_k9	w_k9	w_k10	w_k10
SEMA3D	2.0	1.0	6.886	(6.503, 7.18)	3.133	(2.807, 3.47)	1.0	(0.997, 1.0)	3.759	(2.817, 5.241)	1.0	(1.0, 1.0)	0.0	(0.0, 0.003)	2.517	(1.0, 14.307)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.072	(0.058, 0.089)	0.108	(0.094, 0.124)	0.134	(0.12, 0.146)	0.157	(0.144, 0.17)	0.18	(0.166, 0.194)	0.203	(0.19, 0.218)	0.229	(0.214, 0.246)	0.259	(0.24, 0.279)	0.299	(0.273, 0.324)	0.37	(0.33, 0.406)
SEMA3D	2.0	2.0	10.333	(9.885, 11.015)	3.169	(2.839, 3.414)	0.994	(0.966, 1.0)	19.303	(7.809, 88.603)	1.0	(1.0, 1.0)	0.006	(0.0, 0.034)	1.464	(1.0, 6.19)	0.099	(0.097, 0.1)	0.099	(0.097, 0.1)	0.099	(0.097, 0.1)	0.099	(0.097, 0.1)	0.099	(0.097, 0.1)	0.099	(0.097, 0.1)	0.099	(0.097, 0.1)	0.099	(0.097, 0.1)	0.099	(0.097, 0.1)	0.099	(0.097, 0.1)	0.352	(0.298, 0.44)	0.405	(0.368, 0.465)	0.438	(0.41, 0.481)	0.465	(0.442, 0.497)	0.489	(0.467, 0.515)	0.512	(0.487, 0.54)	0.536	(0.506, 0.569)	0.563	(0.524, 0.605)	0.596	(0.544, 0.65)	0.649	(0.574, 0.721)
SEMA3D	2.0	3.0	13.666	(12.732, 14.422)	3.148	(2.89, 3.436)	0.864	(0.0, 1.0)	36.112	(0.005, 99.0)	1.0	(1.0, 1.0)	0.136	(0.0, 1.0)	1.224	(1.0, 2.084)	0.086	(0.0, 0.1)	0.086	(0.0, 0.1)	0.086	(0.0, 0.1)	0.086	(0.0, 0.1)	0.086	(0.0, 0.1)	0.086	(0.0, 0.1)	0.086	(0.0, 0.1)	0.086	(0.0, 0.1)	0.086	(0.0, 0.1)	0.086	(0.0, 0.1)	0.585	(0.0, 0.742)	0.649	(0.0, 0.78)	0.683	(0.0, 0.798)	0.709	(0.0, 0.817)	0.731	(0.0, 0.84)	0.771	(0.0, 0.958)	0.79	(0.0, 0.97)	0.81	(0.0, 0.981)	0.832	(0.0, 0.99)	0.867	(0.241, 0.997)
SEMA3D	2.0	4.0	9.923	(9.385, 10.436)	3.131	(2.84, 3.397)	0.996	(0.962, 1.0)	1.982	(1.658, 2.33)	1.0	(1.0, 1.0)	0.004	(0.0, 0.038)	2.176	(1.0, 9.984)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.122	(0.1, 0.144)	0.223	(0.197, 0.246)	0.3	(0.275, 0.329)	0.368	(0.345, 0.404)	0.434	(0.405, 0.473)	0.499	(0.468, 0.544)	0.566	(0.531, 0.615)	0.638	(0.598, 0.691)	0.722	(0.678, 0.777)	0.837	(0.793, 0.884)
SEMA3D	2.0	5.0	12.591	(11.898, 13.424)	3.171	(2.957, 3.487)	0.875	(0.653, 1.0)	16.029	(3.774, 99.0)	1.0	(1.0, 1.0)	0.125	(0.0, 0.347)	1.109	(1.0, 1.713)	0.088	(0.065, 0.1)	0.088	(0.065, 0.1)	0.088	(0.065, 0.1)	0.088	(0.065, 0.1)	0.088	(0.065, 0.1)	0.088	(0.065, 0.1)	0.088	(0.065, 0.1)	0.088	(0.065, 0.1)	0.088	(0.065, 0.1)	0.088	(0.065, 0.1)	0.423	(0.355, 0.538)	0.515	(0.468, 0.566)	0.57	(0.525, 0.616)	0.614	(0.566, 0.675)	0.652	(0.583, 0.725)	0.687	(0.6, 0.769)	0.721	(0.61, 0.811)	0.756	(0.621, 0.854)	0.796	(0.634, 0.901)	0.852	(0.657, 0.954)
SEMA3D	8.0	1.0	6.994	(6.576, 7.325)	3.334	(3.021, 3.691)	0.993	(0.981, 1.0)	3.09	(2.295, 4.364)	1.0	(1.0, 1.0)	0.007	(0.0, 0.019)	1.797	(1.0, 7.711)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.068	(0.051, 0.085)	0.107	(0.091, 0.122)	0.137	(0.12, 0.151)	0.163	(0.148, 0.177)	0.19	(0.175, 0.204)	0.217	(0.2, 0.233)	0.247	(0.227, 0.266)	0.283	(0.258, 0.305)	0.33	(0.297, 0.359)	0.414	(0.365, 0.457)
SEMA3D	8.0	2.0	10.614	(10.09, 11.18)	3.388	(3.125, 3.702)	0.965	(0.905, 1.0)	17.925	(5.62, 72.844)	1.0	(1.0, 1.0)	0.035	(0.0, 0.095)	1.566	(1.0, 4.583)	0.097	(0.091, 0.1)	0.097	(0.091, 0.1)	0.097	(0.091, 0.1)	0.097	(0.091, 0.1)	0.097	(0.091, 0.1)	0.097	(0.091, 0.1)	0.097	(0.091, 0.1)	0.097	(0.091, 0.1)	0.097	(0.091, 0.1)	0.097	(0.091, 0.1)	0.344	(0.28, 0.424)	0.402	(0.353, 0.447)	0.438	(0.399, 0.469)	0.467	(0.436, 0.498)	0.493	(0.464, 0.529)	0.518	(0.479, 0.562)	0.544	(0.49, 0.594)	0.573	(0.502, 0.633)	0.609	(0.517, 0.682)	0.665	(0.54, 0.761)
SEMA3D	8.0	3.0	14.163	(13.505, 14.912)	3.367	(3.123, 3.616)	0.878	(0.0, 0.987)	23.127	(0.007, 99.0)	1.0	(1.0, 1.0)	0.122	(0.013, 1.0)	1.646	(1.0, 2.246)	0.088	(0.0, 0.099)	0.088	(0.0, 0.099)	0.088	(0.0, 0.099)	0.088	(0.0, 0.099)	0.088	(0.0, 0.099)	0.088	(0.0, 0.099)	0.088	(0.0, 0.099)	0.088	(0.0, 0.099)	0.088	(0.0, 0.099)	0.088	(0.0, 0.099)	0.562	(0.0, 0.728)	0.638	(0.0, 0.76)	0.678	(0.0, 0.798)	0.712	(0.0, 0.834)	0.744	(0.0, 0.884)	0.767	(0.0, 0.915)	0.798	(0.0, 0.978)	0.819	(0.0, 0.988)	0.843	(0.0, 0.995)	0.879	(0.112, 0.999)
SEMA3D	8.0	4.0	10.149	(9.638, 10.608)	3.336	(2.992, 3.674)	0.977	(0.933, 0.997)	1.948	(1.603, 2.29)	1.0	(1.0, 1.0)	0.023	(0.003, 0.067)	1.577	(1.0, 2.198)	0.098	(0.093, 0.1)	0.098	(0.093, 0.1)	0.098	(0.093, 0.1)	0.098	(0.093, 0.1)	0.098	(0.093, 0.1)	0.098	(0.093, 0.1)	0.098	(0.093, 0.1)	0.098	(0.093, 0.1)	0.098	(0.093, 0.1)	0.098	(0.093, 0.1)	0.123	(0.103, 0.149)	0.226	(0.201, 0.254)	0.305	(0.277, 0.333)	0.375	(0.343, 0.408)	0.442	(0.404, 0.481)	0.508	(0.466, 0.55)	0.576	(0.528, 0.623)	0.649	(0.598, 0.698)	0.733	(0.681, 0.783)	0.847	(0.797, 0.893)
SEMA3D	8.0	5.0	12.971	(12.337, 13.725)	3.339	(3.069, 3.586)	0.929	(0.701, 0.991)	7.35	(3.383, 23.884)	1.0	(1.0, 1.0)	0.071	(0.009, 0.299)	1.562	(1.096, 2.176)	0.093	(0.07, 0.099)	0.093	(0.07, 0.099)	0.093	(0.07, 0.099)	0.093	(0.07, 0.099)	0.093	(0.07, 0.099)	0.093	(0.07, 0.099)	0.093	(0.07, 0.099)	0.093	(0.07, 0.099)	0.093	(0.07, 0.099)	0.093	(0.07, 0.099)	0.402	(0.333, 0.498)	0.513	(0.463, 0.565)	0.58	(0.531, 0.62)	0.633	(0.56, 0.676)	0.678	(0.58, 0.73)	0.72	(0.608, 0.779)	0.76	(0.635, 0.824)	0.8	(0.661, 0.869)	0.844	(0.691, 0.913)	0.901	(0.735, 0.963)
STRIP1	1.0	1.0	7.079	(6.707, 7.369)	3.379	(2.961, 3.777)	1.0	(0.997, 1.0)	4.126	(3.014, 5.984)	1.0	(1.0, 1.0)	0.0	(0.0, 0.003)	2.065	(1.0, 7.979)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.076	(0.064, 0.094)	0.111	(0.1, 0.127)	0.136	(0.125, 0.15)	0.158	(0.148, 0.17)	0.18	(0.17, 0.191)	0.202	(0.192, 0.214)	0.227	(0.215, 0.24)	0.255	(0.241, 0.272)	0.293	(0.271, 0.316)	0.361	(0.324, 0.398)
STRIP1	1.0	2.0	10.306	(9.858, 10.704)	3.357	(2.991, 3.787)	0.996	(0.977, 1.0)	24.517	(10.042, 98.131)	1.0	(1.0, 1.0)	0.004	(0.0, 0.023)	2.443	(1.0, 15.024)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.367	(0.314, 0.444)	0.414	(0.378, 0.467)	0.443	(0.414, 0.483)	0.467	(0.443, 0.497)	0.488	(0.466, 0.514)	0.508	(0.486, 0.539)	0.529	(0.504, 0.566)	0.553	(0.519, 0.598)	0.582	(0.537, 0.637)	0.629	(0.566, 0.699)
STRIP1	1.0	3.0	13.597	(12.959, 14.176)	3.401	(3.113, 3.671)	0.902	(0.0, 1.0)	51.739	(0.006, 99.0)	1.0	(1.0, 1.0)	0.098	(0.0, 1.0)	1.159	(1.0, 1.94)	0.09	(0.0, 0.1)	0.09	(0.0, 0.1)	0.09	(0.0, 0.1)	0.09	(0.0, 0.1)	0.09	(0.0, 0.1)	0.09	(0.0, 0.1)	0.09	(0.0, 0.1)	0.09	(0.0, 0.1)	0.09	(0.0, 0.1)	0.09	(0.0, 0.1)	0.631	(0.0, 0.755)	0.676	(0.0, 0.779)	0.701	(0.0, 0.793)	0.724	(0.0, 0.804)	0.747	(0.0, 0.825)	0.782	(0.332, 0.932)	0.797	(0.337, 0.946)	0.813	(0.343, 0.959)	0.831	(0.35, 0.973)	0.864	(0.554, 0.988)
STRIP1	1.0	4.0	9.886	(9.366, 10.48)	3.354	(3.046, 3.663)	0.999	(0.987, 1.0)	2.085	(1.764, 2.463)	1.0	(1.0, 1.0)	0.001	(0.0, 0.013)	2.016	(1.0, 9.664)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.127	(0.107, 0.151)	0.226	(0.204, 0.253)	0.301	(0.274, 0.329)	0.367	(0.337, 0.393)	0.431	(0.402, 0.459)	0.493	(0.459, 0.525)	0.558	(0.521, 0.594)	0.629	(0.588, 0.665)	0.711	(0.667, 0.748)	0.825	(0.782, 0.859)
STRIP1	1.0	5.0	12.521	(11.841, 13.116)	3.426	(3.032, 3.725)	0.886	(0.738, 1.0)	12.476	(3.605, 77.231)	1.0	(1.0, 1.0)	0.114	(0.0, 0.262)	1.079	(1.0, 1.776)	0.089	(0.074, 0.1)	0.089	(0.074, 0.1)	0.089	(0.074, 0.1)	0.089	(0.074, 0.1)	0.089	(0.074, 0.1)	0.089	(0.074, 0.1)	0.089	(0.074, 0.1)	0.089	(0.074, 0.1)	0.089	(0.074, 0.1)	0.089	(0.074, 0.1)	0.424	(0.358, 0.532)	0.518	(0.477, 0.563)	0.58	(0.539, 0.626)	0.623	(0.573, 0.686)	0.66	(0.594, 0.732)	0.694	(0.611, 0.777)	0.728	(0.635, 0.821)	0.763	(0.654, 0.864)	0.803	(0.673, 0.907)	0.857	(0.699, 0.957)
STRIP1	2.0	1.0	7.598	(7.263, 7.93)	3.692	(3.241, 4.111)	1.0	(0.997, 1.0)	3.695	(2.804, 4.734)	1.0	(1.0, 1.0)	0.0	(0.0, 0.003)	1.89	(1.0, 7.921)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.072	(0.058, 0.085)	0.108	(0.095, 0.122)	0.135	(0.121, 0.148)	0.158	(0.145, 0.171)	0.181	(0.168, 0.194)	0.204	(0.192, 0.216)	0.23	(0.214, 0.243)	0.261	(0.242, 0.277)	0.301	(0.28, 0.322)	0.374	(0.342, 0.404)
STRIP1	2.0	2.0	11.146	(10.727, 11.653)	3.722	(3.409, 4.212)	0.995	(0.965, 1.0)	16.14	(7.965, 38.636)	1.0	(1.0, 1.0)	0.005	(0.0, 0.035)	2.197	(1.0, 8.664)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.348	(0.297, 0.407)	0.404	(0.367, 0.45)	0.438	(0.409, 0.476)	0.465	(0.444, 0.494)	0.49	(0.468, 0.515)	0.514	(0.49, 0.54)	0.539	(0.513, 0.568)	0.567	(0.534, 0.604)	0.601	(0.555, 0.65)	0.656	(0.589, 0.717)
STRIP1	2.0	3.0	14.701	(14.16, 15.232)	3.683	(3.406, 4.033)	0.851	(0.0, 1.0)	38.934	(0.005, 99.0)	1.0	(1.0, 1.0)	0.149	(0.0, 1.0)	1.16	(1.0, 2.041)	0.085	(0.0, 0.1)	0.085	(0.0, 0.1)	0.085	(0.0, 0.1)	0.085	(0.0, 0.1)	0.085	(0.0, 0.1)	0.085	(0.0, 0.1)	0.085	(0.0, 0.1)	0.085	(0.0, 0.1)	0.085	(0.0, 0.1)	0.085	(0.0, 0.1)	0.589	(0.0, 0.734)	0.657	(0.0, 0.769)	0.69	(0.0, 0.785)	0.715	(0.0, 0.807)	0.735	(0.0, 0.844)	0.754	(0.0, 0.879)	0.772	(0.0, 0.911)	0.791	(0.0, 0.939)	0.811	(0.0, 0.964)	0.843	(0.0, 0.988)
STRIP1	2.0	4.0	10.749	(10.226, 11.27)	3.708	(3.338, 4.052)	0.997	(0.97, 1.0)	1.969	(1.701, 2.334)	1.0	(1.0, 1.0)	0.003	(0.0, 0.03)	2.035	(1.0, 8.244)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.122	(0.102, 0.149)	0.223	(0.199, 0.251)	0.3	(0.273, 0.327)	0.369	(0.341, 0.396)	0.435	(0.401, 0.466)	0.501	(0.464, 0.536)	0.568	(0.529, 0.607)	0.64	(0.6, 0.68)	0.724	(0.683, 0.766)	0.839	(0.801, 0.877)
STRIP1	2.0	5.0	13.571	(12.847, 14.262)	3.687	(3.299, 4.101)	0.892	(0.737, 1.0)	10.412	(3.829, 59.871)	1.0	(1.0, 1.0)	0.108	(0.0, 0.263)	1.166	(1.0, 2.026)	0.089	(0.074, 0.1)	0.089	(0.074, 0.1)	0.089	(0.074, 0.1)	0.089	(0.074, 0.1)	0.089	(0.074, 0.1)	0.089	(0.074, 0.1)	0.089	(0.074, 0.1)	0.089	(0.074, 0.1)	0.089	(0.074, 0.1)	0.089	(0.074, 0.1)	0.414	(0.356, 0.507)	0.512	(0.467, 0.566)	0.571	(0.53, 0.619)	0.617	(0.568, 0.677)	0.657	(0.594, 0.73)	0.694	(0.613, 0.778)	0.731	(0.628, 0.822)	0.768	(0.644, 0.865)	0.81	(0.663, 0.909)	0.868	(0.694, 0.96)
STRIP1	8.0	1.0	7.963	(7.484, 8.38)	3.941	(3.586, 4.332)	0.99	(0.976, 1.0)	3.032	(2.238, 4.361)	1.0	(1.0, 1.0)	0.01	(0.0, 0.024)	1.846	(1.0, 9.042)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.068	(0.053, 0.086)	0.108	(0.093, 0.125)	0.138	(0.124, 0.153)	0.165	(0.153, 0.179)	0.192	(0.18, 0.204)	0.22	(0.208, 0.234)	0.251	(0.235, 0.27)	0.288	(0.265, 0.311)	0.336	(0.303, 0.369)	0.422	(0.369, 0.473)
STRIP1	8.0	2.0	11.893	(11.364, 12.555)	4.002	(3.664, 4.512)	0.957	(0.907, 1.0)	14.945	(4.779, 51.067)	1.0	(1.0, 1.0)	0.043	(0.0, 0.093)	1.996	(1.0, 11.028)	0.096	(0.091, 0.1)	0.096	(0.091, 0.1)	0.096	(0.091, 0.1)	0.096	(0.091, 0.1)	0.096	(0.091, 0.1)	0.096	(0.091, 0.1)	0.096	(0.091, 0.1)	0.096	(0.091, 0.1)	0.096	(0.091, 0.1)	0.096	(0.091, 0.1)	0.333	(0.266, 0.422)	0.396	(0.358, 0.452)	0.436	(0.408, 0.474)	0.467	(0.444, 0.494)	0.496	(0.469, 0.525)	0.524	(0.489, 0.566)	0.553	(0.505, 0.61)	0.584	(0.523, 0.658)	0.623	(0.543, 0.715)	0.684	(0.573, 0.798)
STRIP1	8.0	3.0	15.7	(15.014, 16.284)	3.941	(3.644, 4.377)	0.869	(0.0, 0.976)	19.528	(0.005, 99.0)	1.0	(1.0, 1.0)	0.131	(0.024, 1.0)	1.531	(1.0, 1.887)	0.087	(0.0, 0.098)	0.087	(0.0, 0.098)	0.087	(0.0, 0.098)	0.087	(0.0, 0.098)	0.087	(0.0, 0.098)	0.087	(0.0, 0.098)	0.087	(0.0, 0.098)	0.087	(0.0, 0.098)	0.087	(0.0, 0.098)	0.087	(0.0, 0.098)	0.547	(0.0, 0.709)	0.629	(0.0, 0.734)	0.676	(0.0, 0.768)	0.711	(0.0, 0.799)	0.74	(0.0, 0.829)	0.766	(0.0, 0.861)	0.79	(0.0, 0.889)	0.815	(0.0, 0.916)	0.841	(0.0, 0.945)	0.875	(0.0, 0.977)
STRIP1	8.0	4.0	11.431	(10.827, 12.06)	3.992	(3.551, 4.355)	0.972	(0.901, 0.997)	1.877	(1.579, 2.262)	1.0	(1.0, 1.0)	0.028	(0.003, 0.099)	1.634	(1.0, 2.128)	0.097	(0.09, 0.1)	0.097	(0.09, 0.1)	0.097	(0.09, 0.1)	0.097	(0.09, 0.1)	0.097	(0.09, 0.1)	0.097	(0.09, 0.1)	0.097	(0.09, 0.1)	0.097	(0.09, 0.1)	0.097	(0.09, 0.1)	0.097	(0.09, 0.1)	0.119	(0.098, 0.139)	0.223	(0.198, 0.254)	0.304	(0.278, 0.336)	0.376	(0.341, 0.413)	0.445	(0.402, 0.485)	0.513	(0.461, 0.558)	0.582	(0.522, 0.634)	0.657	(0.588, 0.713)	0.742	(0.668, 0.801)	0.855	(0.786, 0.905)
STRIP1	8.0	5.0	14.515	(13.854, 15.347)	3.976	(3.538, 4.385)	0.905	(0.722, 0.98)	6.805	(3.174, 16.172)	1.0	(1.0, 1.0)	0.095	(0.02, 0.278)	1.477	(1.088, 1.904)	0.09	(0.072, 0.098)	0.09	(0.072, 0.098)	0.09	(0.072, 0.098)	0.09	(0.072, 0.098)	0.09	(0.072, 0.098)	0.09	(0.072, 0.098)	0.09	(0.072, 0.098)	0.09	(0.072, 0.098)	0.09	(0.072, 0.098)	0.09	(0.072, 0.098)	0.39	(0.339, 0.459)	0.502	(0.456, 0.555)	0.571	(0.518, 0.623)	0.624	(0.561, 0.681)	0.67	(0.587, 0.732)	0.723	(0.625, 0.785)	0.763	(0.651, 0.833)	0.804	(0.679, 0.88)	0.849	(0.706, 0.925)	0.907	(0.747, 0.971)
TNFAIP3	1.0	1.0	9.495	(9.102, 9.856)	2.99	(2.779, 3.228)	1.0	(1.0, 1.0)	4.072	(3.045, 5.49)	1.0	(1.0, 1.0)	0.0	(0.0, 0.0)	2.274	(1.0, 8.037)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.076	(0.061, 0.092)	0.111	(0.096, 0.127)	0.136	(0.121, 0.151)	0.158	(0.145, 0.172)	0.18	(0.167, 0.192)	0.202	(0.189, 0.215)	0.227	(0.213, 0.239)	0.256	(0.24, 0.273)	0.294	(0.273, 0.317)	0.362	(0.332, 0.397)
TNFAIP3	1.0	2.0	14.047	(13.449, 14.583)	3.009	(2.8, 3.273)	0.997	(0.979, 1.0)	21.34	(9.513, 71.939)	1.0	(1.0, 1.0)	0.003	(0.0, 0.021)	2.011	(1.0, 9.014)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.361	(0.311, 0.429)	0.411	(0.373, 0.456)	0.441	(0.412, 0.47)	0.465	(0.443, 0.49)	0.487	(0.469, 0.511)	0.509	(0.485, 0.534)	0.531	(0.5, 0.561)	0.555	(0.517, 0.591)	0.586	(0.535, 0.627)	0.635	(0.566, 0.689)
TNFAIP3	1.0	3.0	18.569	(17.827, 19.2)	3.014	(2.763, 3.222)	0.737	(0.0, 1.0)	29.472	(0.005, 99.0)	1.0	(1.0, 1.0)	0.263	(0.0, 1.0)	1.106	(1.0, 1.991)	0.074	(0.0, 0.1)	0.074	(0.0, 0.1)	0.074	(0.0, 0.1)	0.074	(0.0, 0.1)	0.074	(0.0, 0.1)	0.074	(0.0, 0.1)	0.074	(0.0, 0.1)	0.074	(0.0, 0.1)	0.074	(0.0, 0.1)	0.074	(0.0, 0.1)	0.503	(0.0, 0.759)	0.549	(0.0, 0.787)	0.573	(0.0, 0.801)	0.591	(0.0, 0.811)	0.606	(0.0, 0.828)	0.68	(0.0, 1.0)	0.693	(0.0, 1.0)	0.707	(0.0, 1.0)	0.723	(0.0, 1.0)	0.748	(0.0, 1.0)
TNFAIP3	1.0	4.0	13.465	(12.926, 14.137)	3.005	(2.807, 3.284)	0.999	(0.994, 1.0)	2.071	(1.787, 2.412)	1.0	(1.0, 1.0)	0.001	(0.0, 0.006)	2.08	(1.0, 10.915)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.127	(0.109, 0.145)	0.226	(0.208, 0.246)	0.302	(0.283, 0.324)	0.369	(0.348, 0.391)	0.432	(0.408, 0.459)	0.496	(0.467, 0.524)	0.561	(0.527, 0.595)	0.631	(0.593, 0.67)	0.713	(0.671, 0.755)	0.828	(0.787, 0.868)
TNFAIP3	1.0	5.0	17.046	(16.235, 17.77)	3.021	(2.769, 3.21)	0.905	(0.743, 1.0)	8.163	(4.229, 25.479)	1.0	(1.0, 1.0)	0.095	(0.0, 0.257)	1.108	(1.0, 1.802)	0.09	(0.074, 0.1)	0.09	(0.074, 0.1)	0.09	(0.074, 0.1)	0.09	(0.074, 0.1)	0.09	(0.074, 0.1)	0.09	(0.074, 0.1)	0.09	(0.074, 0.1)	0.09	(0.074, 0.1)	0.09	(0.074, 0.1)	0.09	(0.074, 0.1)	0.416	(0.367, 0.501)	0.513	(0.469, 0.553)	0.571	(0.524, 0.609)	0.616	(0.563, 0.661)	0.656	(0.589, 0.708)	0.693	(0.62, 0.752)	0.729	(0.646, 0.796)	0.766	(0.667, 0.84)	0.808	(0.692, 0.885)	0.866	(0.731, 0.941)
TNFAIP3	2.0	1.0	10.135	(9.692, 10.626)	3.226	(2.905, 3.486)	1.0	(0.999, 1.0)	3.691	(2.931, 4.986)	1.0	(1.0, 1.0)	0.0	(0.0, 0.001)	2.113	(1.0, 8.108)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.072	(0.06, 0.087)	0.108	(0.097, 0.122)	0.134	(0.124, 0.147)	0.157	(0.148, 0.17)	0.18	(0.17, 0.191)	0.204	(0.193, 0.216)	0.23	(0.217, 0.243)	0.26	(0.245, 0.275)	0.301	(0.28, 0.322)	0.373	(0.34, 0.406)
TNFAIP3	2.0	2.0	15.056	(14.481, 15.837)	3.273	(3.053, 3.585)	0.997	(0.981, 1.0)	14.703	(8.849, 31.857)	1.0	(1.0, 1.0)	0.003	(0.0, 0.019)	1.491	(1.0, 5.253)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.35	(0.313, 0.401)	0.406	(0.381, 0.441)	0.441	(0.42, 0.463)	0.469	(0.452, 0.488)	0.494	(0.471, 0.513)	0.519	(0.494, 0.54)	0.544	(0.512, 0.568)	0.572	(0.53, 0.601)	0.607	(0.554, 0.641)	0.663	(0.59, 0.706)
